id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
3402376,4,2014-07-29,2015-01-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.23
8782852,0,,,,,,,,,,
9098494,5,2015-11-15,2015-12-26,80.0,9.0,9.0,9.0,9.0,10.0,10.0,2.94
6977095,2,2015-10-27,2015-11-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.86
6748502,5,2015-07-20,2015-12-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.89
6823837,14,2015-06-21,2015-10-12,90.0,10.0,10.0,10.0,9.0,9.0,9.0,2.12
9298045,3,2015-11-27,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.31
7988436,20,2015-10-11,2016-01-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,6.98
9615941,1,2015-12-29,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
8631419,3,2015-11-29,2015-12-30,93.0,10.0,8.0,10.0,10.0,10.0,9.0,2.43
8919070,4,2015-10-24,2015-11-20,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.64
7836953,1,2015-12-01,2015-12-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.86
3281072,21,2014-06-22,2015-10-20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.12
10252110,0,,,,,,,,,,
5958674,18,2015-05-19,2015-09-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.34
8307502,6,2015-09-28,2015-12-01,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.82
5958194,25,2015-05-12,2015-10-27,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.15
4121334,9,2015-04-26,2015-12-14,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1.06
598023,8,2013-08-11,2015-08-11,98.0,9.0,10.0,10.0,10.0,10.0,9.0,0.27
6958603,26,2015-07-10,2016-01-02,96.0,10.0,10.0,10.0,10.0,9.0,9.0,4.36
7390195,9,2015-07-28,2015-09-12,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1.68
4271174,30,2015-05-20,2015-10-05,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3.91
3237501,15,2014-06-08,2015-08-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.78
6438013,3,2015-12-13,2016-01-01,93.0,10.0,10.0,10.0,10.0,9.0,10.0,3.0
10309898,0,,,,,,,,,,
2134911,5,2014-06-25,2014-09-11,92.0,9.0,9.0,7.0,9.0,8.0,10.0,0.27
5002964,1,2015-12-07,2015-12-07,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
6780615,12,2015-07-13,2015-12-23,97.0,10.0,10.0,10.0,10.0,9.0,9.0,2.05
2586642,22,2014-06-09,2015-08-19,89.0,9.0,9.0,10.0,9.0,8.0,9.0,1.15
9490093,0,,,,,,,,,,
1815472,75,2013-12-22,2015-12-06,89.0,9.0,9.0,9.0,9.0,8.0,9.0,3.02
8566475,0,,,,,,,,,,
10205366,0,,,,,,,,,,
2919571,2,2014-09-03,2015-06-20,90.0,10.0,10.0,10.0,10.0,9.0,10.0,0.12
1484651,49,2013-11-04,2015-11-07,93.0,9.0,9.0,10.0,10.0,8.0,9.0,1.86
6327506,33,2015-06-19,2016-01-02,99.0,10.0,10.0,10.0,10.0,9.0,10.0,4.95
3544964,28,2014-07-25,2015-12-22,94.0,10.0,10.0,10.0,10.0,8.0,9.0,1.59
7763298,20,2015-08-13,2015-12-31,97.0,10.0,10.0,10.0,10.0,9.0,10.0,4.14
5873892,36,2015-05-10,2015-12-18,89.0,10.0,9.0,9.0,9.0,9.0,9.0,4.5
41401,26,2010-08-26,2015-07-26,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0.4
6646985,49,2015-06-07,2016-01-02,93.0,10.0,10.0,10.0,10.0,9.0,9.0,6.93
3582883,93,2014-07-26,2015-12-20,91.0,10.0,9.0,10.0,9.0,9.0,9.0,5.28
6939472,44,2015-06-28,2016-01-03,93.0,10.0,10.0,10.0,9.0,9.0,10.0,6.91
4518037,34,2014-11-17,2015-12-21,94.0,10.0,10.0,10.0,10.0,9.0,10.0,2.46
3951768,37,2014-09-01,2015-11-27,89.0,9.0,9.0,9.0,10.0,8.0,9.0,2.26
7007598,5,2015-07-27,2015-12-27,92.0,9.0,10.0,10.0,10.0,8.0,10.0,0.93
7800238,18,2015-10-19,2015-12-29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,6.92
4581256,27,2014-12-16,2015-11-03,89.0,10.0,10.0,9.0,9.0,9.0,9.0,2.1
4163851,19,2014-09-30,2015-11-09,93.0,10.0,10.0,10.0,9.0,8.0,9.0,1.23
479653,59,2012-08-01,2015-12-21,93.0,10.0,9.0,10.0,10.0,9.0,10.0,1.41
6647442,41,2015-06-21,2016-01-02,93.0,9.0,10.0,10.0,9.0,9.0,9.0,6.21
7247518,4,2015-07-18,2015-09-10,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0.7
6831239,9,2015-08-15,2015-10-05,91.0,9.0,10.0,9.0,9.0,9.0,10.0,1.89
108765,35,2011-06-19,2015-10-18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.63
8174943,4,2015-09-07,2015-09-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
6360895,29,2015-06-07,2015-12-04,97.0,10.0,10.0,10.0,10.0,9.0,10.0,4.1
6363765,21,2015-05-24,2015-09-30,88.0,9.0,9.0,9.0,9.0,9.0,9.0,2.79
6183330,16,2015-08-12,2015-12-06,95.0,10.0,10.0,10.0,10.0,10.0,10.0,3.29
2612025,82,2014-04-17,2015-12-27,91.0,9.0,10.0,10.0,10.0,9.0,9.0,3.92
7630155,2,2015-09-05,2015-11-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.49
8118346,0,,,,,,,,,,
6105021,18,2015-07-23,2015-12-27,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3.25
10299108,0,,,,,,,,,,
6626493,15,2015-07-01,2015-12-21,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2.39
573942,77,2012-08-20,2015-11-25,95.0,9.0,9.0,9.0,9.0,9.0,9.0,1.87
9314106,0,,,,,,,,,,
9814376,0,,,,,,,,,,
9564093,3,2015-12-07,2015-12-29,87.0,10.0,9.0,10.0,10.0,8.0,9.0,3.0
1652107,56,2013-10-14,2015-12-23,92.0,9.0,9.0,10.0,10.0,8.0,9.0,2.07
609252,0,,,,,,,,,,
942490,74,2013-03-26,2015-09-03,86.0,9.0,9.0,10.0,9.0,9.0,9.0,2.19
8653722,5,2015-10-10,2015-12-10,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.72
7562591,1,2015-09-09,2015-09-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.25
9636238,0,,,,,,,,,,
823989,55,2013-01-06,2015-12-01,92.0,9.0,9.0,9.0,9.0,8.0,9.0,1.51
7596934,4,2015-08-15,2015-09-07,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.84
6832592,15,2015-07-14,2015-10-18,95.0,10.0,10.0,10.0,10.0,10.0,9.0,2.57
3922853,14,2014-12-03,2016-01-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.06
9475641,0,,,,,,,,,,
8718936,0,,,,,,,,,,
9075558,6,2015-11-05,2015-12-04,57.0,6.0,5.0,8.0,9.0,8.0,7.0,2.95
671828,0,,,,,,,,,,
6660186,16,2015-06-11,2015-11-25,95.0,10.0,10.0,10.0,10.0,10.0,9.0,2.31
716829,1,2013-04-26,2013-04-26,71.0,10.0,6.0,6.0,4.0,8.0,8.0,0.03
3916050,39,2014-08-25,2015-09-21,86.0,9.0,8.0,9.0,9.0,9.0,8.0,2.35
2187906,21,2014-03-17,2015-12-22,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0.96
9091301,3,2015-10-28,2015-11-23,87.0,9.0,10.0,10.0,10.0,9.0,9.0,1.3
9048584,0,,,,,,,,,,
7382368,1,2015-10-02,2015-10-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.32
5278993,1,2015-02-11,2015-02-11,100.0,,,,,,,0.09
8717758,0,,,,,,,,,,
10299195,0,,,,,,,,,,
7064681,4,2015-07-19,2015-08-09,90.0,10.0,10.0,10.0,10.0,9.0,10.0,0.71
1935439,3,2014-06-22,2015-10-04,80.0,10.0,8.0,8.0,7.0,10.0,9.0,0.16
5931372,12,2015-04-18,2015-08-28,80.0,9.0,8.0,9.0,9.0,8.0,9.0,1.37
1984692,5,2014-06-20,2015-04-13,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.27
4360604,16,2015-03-24,2015-11-29,95.0,9.0,9.0,10.0,10.0,9.0,10.0,1.67
9712348,0,,,,,,,,,,
7151107,5,2015-07-26,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.92
7935437,3,2015-09-07,2015-09-29,100.0,10.0,10.0,9.0,10.0,9.0,10.0,0.75
6364753,4,2015-06-19,2015-06-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.6
7952032,0,,,,,,,,,,
6166307,21,2015-05-15,2015-12-22,97.0,10.0,10.0,10.0,10.0,9.0,9.0,2.68
3282760,0,,,,,,,,,,
6411259,31,2015-06-08,2015-12-18,94.0,9.0,9.0,10.0,10.0,10.0,9.0,4.41
670262,2,2013-02-08,2014-12-01,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.06
8411663,0,,,,,,,,,,
6926511,7,2015-07-05,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.14
9908591,2,2015-12-15,2015-12-15,100.0,,,,,,,2.0
5640722,29,2015-03-29,2015-10-05,99.0,10.0,10.0,10.0,10.0,9.0,10.0,3.09
6701018,21,2015-06-14,2015-12-10,84.0,9.0,9.0,10.0,9.0,7.0,9.0,3.07
3653575,26,2014-07-25,2015-08-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.47
7647221,3,2015-11-09,2015-12-06,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1.58
3637180,58,2014-07-20,2015-12-28,95.0,9.0,10.0,10.0,10.0,9.0,10.0,3.26
6215199,7,2015-06-18,2015-09-07,91.0,9.0,9.0,9.0,9.0,7.0,9.0,1.04
714043,36,2012-10-02,2015-11-13,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0.91
3890990,57,2014-08-24,2015-12-07,91.0,9.0,9.0,10.0,10.0,9.0,9.0,3.43
4038347,48,2014-09-14,2015-12-13,83.0,9.0,8.0,9.0,9.0,9.0,9.0,3.01
523883,49,2012-07-20,2015-12-24,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1.16
4111954,11,2014-11-30,2015-12-31,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.82
4693488,22,2015-01-26,2015-10-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.92
5127136,43,2015-04-19,2015-12-29,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4.94
7674720,2,2015-09-13,2015-09-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.53
8028801,14,2015-09-11,2015-11-29,94.0,10.0,9.0,10.0,10.0,10.0,10.0,3.62
9050781,0,,,,,,,,,,
178844,2,2015-11-27,2015-12-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.54
8034871,6,2015-09-08,2015-12-27,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.51
3208330,52,2014-06-13,2015-10-06,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.73
9492036,0,,,,,,,,,,
4863533,2,2015-07-21,2015-07-27,90.0,10.0,8.0,10.0,10.0,10.0,9.0,0.36
4360485,16,2015-02-28,2015-12-01,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.54
8194286,1,2015-09-28,2015-09-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.3
5524847,20,2015-04-15,2015-12-26,91.0,9.0,10.0,10.0,10.0,9.0,9.0,2.26
9236814,0,,,,,,,,,,
8483744,1,2015-12-22,2015-12-22,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
609421,2,2014-08-10,2015-06-15,90.0,8.0,10.0,10.0,10.0,9.0,9.0,0.12
3543247,58,2014-10-27,2015-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0
4567243,2,2015-01-03,2015-12-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.16
749758,13,2013-05-13,2015-11-28,85.0,9.0,9.0,10.0,10.0,9.0,9.0,0.4
4854767,19,2014-12-25,2015-12-23,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1.52
8129537,0,,,,,,,,,,
5014835,2,2015-04-22,2015-07-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.23
421168,209,2012-07-06,2015-12-18,96.0,10.0,10.0,10.0,10.0,9.0,10.0,4.91
58503,76,2014-09-28,2015-11-23,94.0,9.0,9.0,10.0,10.0,10.0,9.0,4.91
7881802,4,2015-09-26,2015-11-16,85.0,9.0,9.0,9.0,9.0,10.0,9.0,1.19
9562586,0,,,,,,,,,,
10340165,0,,,,,,,,,,
370361,113,2012-04-02,2015-12-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.47
3753645,0,,,,,,,,,,
3535171,44,2014-07-20,2015-12-30,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2.47
2037250,23,2014-03-06,2015-10-11,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.03
2605975,52,2014-06-13,2015-12-17,89.0,9.0,9.0,10.0,9.0,9.0,9.0,2.73
4825472,15,2015-06-10,2015-12-02,89.0,9.0,9.0,10.0,10.0,9.0,9.0,2.15
5500398,24,2015-04-02,2015-09-01,94.0,10.0,10.0,9.0,9.0,9.0,10.0,2.59
587584,11,2012-07-20,2015-12-20,100.0,9.0,9.0,10.0,10.0,9.0,9.0,0.26
1220816,56,2013-08-10,2015-05-25,90.0,9.0,10.0,10.0,10.0,9.0,9.0,1.91
354453,0,,,,,,,,,,
9576550,0,,,,,,,,,,
3793790,39,2014-08-14,2015-12-24,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2.3
9013210,3,2015-10-25,2015-11-23,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.25
9863457,0,,,,,,,,,,
23356,6,2011-04-20,2015-06-21,83.0,8.0,9.0,10.0,9.0,7.0,8.0,0.1
6425537,11,2015-06-08,2015-08-05,88.0,10.0,8.0,10.0,10.0,9.0,9.0,1.56
7921453,0,,,,,,,,,,
8634897,6,2015-10-11,2015-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.09
3604931,2,2015-04-27,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24
6937492,14,2015-07-18,2015-12-30,91.0,10.0,10.0,10.0,10.0,10.0,10.0,2.46
1048798,106,2013-04-25,2015-12-21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.23
613020,105,2012-07-30,2015-08-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.51
9109293,0,,,,,,,,,,
6215943,7,2015-06-07,2015-11-02,90.0,9.0,9.0,10.0,9.0,9.0,10.0,0.99
4069543,67,2014-09-10,2015-11-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.17
3986788,6,2015-07-19,2015-12-13,90.0,9.0,10.0,9.0,9.0,10.0,10.0,1.06
3968416,31,2014-08-31,2015-08-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.89
1806899,70,2014-04-25,2015-12-22,96.0,10.0,10.0,10.0,10.0,9.0,10.0,3.39
6168769,4,2015-09-20,2015-11-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.12
8187592,2,2015-09-27,2015-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.6
1925661,23,2014-05-28,2015-11-29,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1.18
4760968,64,2014-12-10,2015-11-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.91
3953365,57,2014-08-26,2015-12-31,96.0,10.0,10.0,10.0,10.0,9.0,9.0,3.44
4909327,14,2015-06-14,2015-09-18,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2.05
7828509,1,2015-10-11,2015-10-11,100.0,8.0,8.0,10.0,10.0,10.0,8.0,0.35
4903296,0,,,,,,,,,,
1323634,1,2014-01-14,2014-01-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04
571640,7,2012-07-24,2015-06-28,90.0,8.0,9.0,10.0,10.0,8.0,9.0,0.17
613151,4,2012-08-19,2013-12-04,87.0,8.0,7.0,6.0,6.0,7.0,7.0,0.1
278192,14,2012-03-20,2014-07-22,95.0,9.0,8.0,10.0,10.0,8.0,9.0,0.3
571651,4,2013-12-14,2014-03-01,86.0,9.0,8.0,10.0,10.0,8.0,8.0,0.16
7883181,4,2015-09-02,2015-10-16,90.0,10.0,9.0,10.0,10.0,9.0,9.0,0.96
7718139,4,2015-08-07,2015-08-23,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.79
6572501,0,,,,,,,,,,
4668327,18,2015-05-26,2015-10-25,91.0,10.0,9.0,10.0,9.0,9.0,9.0,2.41
7636185,24,2015-09-05,2015-12-28,98.0,10.0,10.0,10.0,10.0,9.0,10.0,5.9
6421243,14,2015-06-12,2015-12-01,86.0,9.0,10.0,10.0,10.0,9.0,8.0,2.03
5580773,8,2015-05-25,2015-11-29,91.0,9.0,9.0,10.0,10.0,10.0,10.0,1.07
8737284,3,2015-10-21,2015-10-27,93.0,9.0,8.0,10.0,10.0,9.0,10.0,1.18
958475,99,2013-05-26,2015-12-28,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3.11
8605841,2,2015-11-09,2015-12-08,70.0,10.0,10.0,10.0,10.0,10.0,10.0,1.05
7500728,14,2015-08-03,2015-10-31,94.0,10.0,10.0,10.0,10.0,9.0,9.0,2.71
606297,81,2012-08-10,2015-12-25,87.0,8.0,8.0,9.0,9.0,8.0,8.0,1.95
9094366,0,,,,,,,,,,
7096107,10,2015-07-04,2015-08-23,92.0,9.0,9.0,10.0,10.0,10.0,8.0,1.62
9496612,0,,,,,,,,,,
8785768,0,,,,,,,,,,
143580,238,2011-06-23,2015-10-06,94.0,10.0,9.0,10.0,10.0,9.0,9.0,4.31
611500,29,2012-08-14,2015-09-20,86.0,9.0,9.0,10.0,10.0,8.0,8.0,0.7
264829,41,2011-12-12,2015-03-19,89.0,8.0,8.0,9.0,10.0,8.0,9.0,0.83
1856851,45,2013-12-13,2015-11-23,95.0,9.0,10.0,10.0,10.0,9.0,9.0,1.79
1317919,0,,,,,,,,,,
392140,137,2012-05-06,2015-12-07,97.0,10.0,9.0,10.0,10.0,9.0,9.0,3.07
3139972,81,2014-06-08,2015-12-22,94.0,10.0,9.0,10.0,10.0,9.0,10.0,4.22
10020221,1,2016-01-02,2016-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
8759443,2,2015-10-14,2015-11-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.72
6317449,2,2015-06-03,2015-08-04,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0.28
6416765,21,2015-07-06,2015-12-01,87.0,9.0,10.0,10.0,10.0,8.0,9.0,3.44
5056580,100,2015-04-06,2015-12-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10.95
6793490,26,2015-07-17,2015-11-28,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4.53
2069917,18,2015-02-09,2015-12-10,91.0,10.0,10.0,10.0,10.0,9.0,9.0,1.64
3258585,59,2014-06-16,2015-10-24,97.0,10.0,10.0,10.0,10.0,9.0,9.0,3.12
815017,136,2012-12-03,2015-11-16,94.0,10.0,8.0,10.0,10.0,10.0,9.0,3.62
6610942,14,2015-07-30,2015-12-22,94.0,10.0,10.0,10.0,10.0,10.0,10.0,2.64
5365612,5,2015-03-29,2015-08-30,100.0,9.0,10.0,10.0,10.0,8.0,8.0,0.53
1556170,68,2013-10-14,2015-10-28,91.0,9.0,10.0,10.0,10.0,9.0,9.0,2.51
2486612,65,2014-03-07,2015-12-30,91.0,9.0,9.0,10.0,10.0,9.0,9.0,2.91
7748778,0,,,,,,,,,,
6872650,35,2015-08-02,2015-12-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,6.73
7634011,24,2015-08-08,2015-12-29,82.0,9.0,8.0,9.0,9.0,9.0,9.0,4.8
1898511,34,2013-11-23,2014-10-13,95.0,9.0,10.0,9.0,10.0,9.0,9.0,1.32
8067053,3,2015-09-07,2015-09-15,80.0,8.0,6.0,8.0,10.0,9.0,9.0,0.75
1872885,5,2014-12-01,2015-12-13,100.0,9.0,9.0,10.0,9.0,9.0,9.0,0.38
6561379,15,2015-06-20,2015-12-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.26
265901,15,2012-02-06,2014-06-19,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.31
392779,80,2012-06-07,2015-12-01,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1.84
202174,14,2012-07-30,2015-10-02,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0.33
7853358,11,2015-09-14,2015-12-08,98.0,10.0,10.0,10.0,10.0,9.0,10.0,2.92
2197168,79,2014-01-27,2016-01-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.35
4075152,0,,,,,,,,,,
5593399,7,2015-04-05,2015-09-22,91.0,10.0,9.0,10.0,10.0,9.0,9.0,0.76
366301,9,2015-06-29,2015-10-08,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1.42
6644628,9,2015-06-15,2015-08-24,96.0,10.0,10.0,9.0,10.0,9.0,9.0,1.32
3593582,1,2015-06-20,2015-06-20,80.0,10.0,6.0,10.0,10.0,10.0,10.0,0.15
6716620,14,2015-06-12,2015-08-23,96.0,10.0,9.0,10.0,10.0,9.0,9.0,2.03
6796066,10,2015-07-08,2015-11-05,98.0,9.0,8.0,10.0,10.0,10.0,9.0,1.66
3977450,67,2014-10-11,2015-12-31,94.0,10.0,10.0,10.0,10.0,9.0,10.0,4.46
793629,109,2012-12-23,2015-11-25,95.0,10.0,10.0,10.0,10.0,9.0,10.0,2.95
9110410,0,,,,,,,,,,
5705161,93,2015-03-24,2015-12-14,96.0,10.0,10.0,10.0,10.0,9.0,10.0,9.72
8596938,0,,,,,,,,,,
5364119,23,2015-03-09,2015-10-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.28
6211882,13,2015-05-16,2015-11-21,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.67
4374326,46,2014-10-23,2015-12-31,95.0,10.0,9.0,10.0,10.0,9.0,9.0,3.14
7887651,3,2015-09-07,2015-12-10,100.0,9.0,10.0,10.0,10.0,9.0,9.0,0.75
9013441,3,2015-12-12,2015-12-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
7362757,52,2015-07-27,2015-12-30,97.0,10.0,10.0,10.0,10.0,9.0,10.0,9.63
9609152,0,,,,,,,,,,
4639040,12,2015-01-16,2015-11-29,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1.02
2586350,68,2014-06-12,2015-11-29,94.0,10.0,10.0,10.0,10.0,8.0,9.0,3.57
6482409,39,2015-06-07,2015-12-01,97.0,10.0,10.0,10.0,10.0,9.0,10.0,5.52
8089214,0,,,,,,,,,,
8409975,11,2015-10-05,2015-12-16,93.0,9.0,9.0,9.0,9.0,9.0,10.0,3.59
8409926,15,2015-09-20,2015-12-08,92.0,10.0,9.0,9.0,8.0,9.0,10.0,4.21
6107518,31,2015-05-17,2015-12-14,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3.99
9797000,2,2015-12-12,2016-01-01,90.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0
5242148,36,2015-03-22,2016-01-01,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3.74
3372535,25,2014-07-16,2015-12-24,96.0,9.0,9.0,10.0,10.0,9.0,9.0,1.39
995443,17,2013-06-10,2015-11-01,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0.54
3279728,9,2014-08-07,2015-09-06,89.0,10.0,9.0,10.0,10.0,9.0,9.0,0.52
8446766,3,2015-09-25,2015-11-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.88
9733841,0,,,,,,,,,,
5852034,54,2015-05-19,2015-12-23,97.0,10.0,10.0,10.0,10.0,9.0,10.0,7.01
1851837,9,2013-12-30,2015-05-19,96.0,9.0,10.0,9.0,10.0,9.0,9.0,0.37
7324041,24,2015-07-18,2015-12-30,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4.21
4105081,2,2014-10-18,2015-06-27,90.0,9.0,9.0,10.0,10.0,8.0,9.0,0.14
8474605,0,,,,,,,,,,
5682,297,2010-03-21,2015-12-14,96.0,10.0,10.0,10.0,10.0,9.0,10.0,4.21
2737012,106,2014-06-08,2015-12-08,96.0,10.0,10.0,10.0,10.0,9.0,10.0,5.52
8743202,4,2015-10-22,2015-12-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.6
1003890,72,2013-04-29,2015-11-29,93.0,10.0,10.0,10.0,10.0,9.0,9.0,2.2
8446120,0,,,,,,,,,,
8153673,3,2015-09-12,2015-11-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.78
7936712,11,2015-08-25,2015-12-22,95.0,10.0,9.0,9.0,10.0,9.0,9.0,2.48
2642359,59,2014-07-11,2015-12-30,86.0,9.0,9.0,9.0,9.0,9.0,9.0,3.26
6528342,1,2015-08-11,2015-08-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.2
9820818,1,2015-12-20,2015-12-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
8754180,2,2015-12-24,2015-12-29,60.0,7.0,6.0,10.0,10.0,10.0,7.0,2.0
8904766,1,2015-12-11,2015-12-11,100.0,10.0,10.0,8.0,8.0,10.0,10.0,1.0
3186785,22,2015-06-08,2015-10-19,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3.13
1885801,0,,,,,,,,,,
8006745,3,2015-12-01,2015-12-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.57
7013085,47,2015-07-01,2016-01-03,90.0,10.0,10.0,10.0,10.0,8.0,9.0,7.5
6546748,7,2015-06-07,2015-12-01,100.0,9.0,9.0,10.0,9.0,9.0,10.0,0.99
4526737,15,2015-05-31,2015-12-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.05
3335,0,,,,,,,,,,
4735761,7,2015-04-19,2015-09-27,94.0,9.0,8.0,10.0,9.0,9.0,9.0,0.8
1672979,18,2013-12-10,2015-08-17,96.0,9.0,9.0,10.0,10.0,8.0,10.0,0.71
7388899,14,2015-08-03,2015-10-19,93.0,9.0,9.0,9.0,9.0,8.0,9.0,2.71
8052307,6,2015-08-28,2015-12-07,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1.38
9068366,0,,,,,,,,,,
6117473,20,2015-06-08,2015-09-28,92.0,9.0,10.0,10.0,10.0,9.0,9.0,2.84
8541389,0,,,,,,,,,,
7745016,2,2015-08-16,2015-09-30,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.42
6557297,21,2015-05-29,2015-10-04,94.0,10.0,9.0,10.0,9.0,9.0,10.0,2.85
1263470,6,2015-08-16,2015-12-02,77.0,8.0,8.0,9.0,8.0,7.0,8.0,1.27
7415378,1,2015-08-25,2015-08-25,100.0,10.0,10.0,10.0,10.0,6.0,10.0,0.23
8849596,0,,,,,,,,,,
7902382,16,2015-08-21,2015-12-22,95.0,10.0,10.0,10.0,10.0,9.0,10.0,3.5
